name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,12/11/2016,29.9,17,23.5,29.3,17,23.4,14.9,61.6,0,0,0,,0,0,25.9,12.7,92.2,1016.3,21.8,6.1,213.7,18.5,8,,2016-11-12T06:17:06,2016-11-12T17:50:19,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,13/11/2016,29.9,19,23.9,29.9,19,24,17,67.5,0.1,100,4.17,rain,0,0,30.2,14.8,88.9,1017.7,44.4,6.6,208.8,18,8,,2016-11-13T06:17:31,2016-11-13T17:50:11,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,14/11/2016,29.3,21,24.1,30.1,21,24.3,18.3,72,0.4,100,8.33,rain,0,0,90.7,114.7,111.8,1017.4,45.6,7.5,199.4,17.2,8,,2016-11-14T06:17:56,2016-11-14T17:50:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,15/11/2016,29.6,20,24.2,29.7,20,24.2,17.4,68.7,0,0,0,,0,0,31.7,18.1,94.2,1016.2,43.5,7.5,215.4,18.7,8,,2016-11-15T06:18:21,2016-11-15T17:50:00,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,16/11/2016,30,18,24,29.9,18,24,17.1,68.6,0.1,100,4.17,rain,0,0,41,18.3,81.7,1016.6,41.3,7.7,210.8,18.2,8,,2016-11-16T06:18:47,2016-11-16T17:49:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,17/11/2016,29,20,23.9,29.1,20,24,17.7,71,0.3,100,12.5,rain,0,0,51.8,22.1,77.7,1016.6,54.8,6.2,179.1,15.4,7,,2016-11-17T06:19:14,2016-11-17T17:49:53,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,18/11/2016,28.9,18.5,23.2,28.3,18.5,23.1,15.7,66.4,0,0,0,,0,0,39.6,18.2,70.8,1015.8,45.4,5.9,249.9,21.6,9,,2016-11-18T06:19:41,2016-11-18T17:49:51,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/11/2016,28,18,22.7,27.3,18,22.5,14,63,0,0,0,,0,0,33.5,18.2,76.7,1012.1,34.6,6.3,241.1,21,9,,2016-11-19T06:20:09,2016-11-19T17:49:50,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/11/2016,29.9,17.5,22.8,28.9,17.5,22.7,14.8,65.3,0,0,0,,0,0,31.3,14.5,82.4,1015.1,26.1,6.3,244.6,21.1,9,,2016-11-20T06:20:37,2016-11-20T17:49:51,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/11/2016,29.3,16,22.5,27.7,16,22.2,11.1,55.1,0,0,0,,0,0,33.5,20.3,79.6,1015.3,37.2,7.1,247.9,21.5,9,,2016-11-21T06:21:06,2016-11-21T17:49:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/11/2016,30,14,22.5,28.2,14,22,8.7,50.1,0,0,0,,0,0,29.9,11.4,72.7,1015.1,37.1,7.6,239.2,20.7,9,,2016-11-22T06:21:35,2016-11-22T17:49:55,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/11/2016,30.1,13.5,22.5,28.6,13.5,22.1,10.1,51.3,0,0,0,,0,0,48.2,17.8,93.9,1015,21.8,7.4,252.3,21.7,9,,2016-11-23T06:22:05,2016-11-23T17:49:59,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/11/2016,29.9,14.5,21.9,28.2,14.5,21.6,9.8,52.9,0,0,0,,0,0,30.2,14.4,83.6,1016.1,11.5,6.6,257.4,22.1,9,,2016-11-24T06:22:35,2016-11-24T17:50:04,0.82,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/11/2016,30.1,14,21.9,28.3,14,21.5,8.3,49.8,0,0,0,,0,0,36.4,18.3,72.5,1015.3,6.3,7.7,261.9,22.5,9,,2016-11-25T06:23:05,2016-11-25T17:50:11,0.86,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/11/2016,30.6,13,21.8,28.6,13,21.3,7.8,49.1,0,0,0,,0,0,33.5,13,54.5,1016.2,31.4,6.7,257.3,22.2,9,,2016-11-26T06:23:36,2016-11-26T17:50:18,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/11/2016,31.1,11.5,21.2,29.1,11.5,20.8,7.8,50.7,0,0,0,,0,0,30.6,11.2,49.5,1016.6,12.7,6.3,253.5,21.9,9,,2016-11-27T06:24:07,2016-11-27T17:50:26,0.92,Clear,Clear conditions throughout the day.,clear-day,"43296099999,42705699999,VOBL,43295099999"
bangalore,28/11/2016,31.3,12,22.4,29.3,12,21.9,7.5,43.7,0,0,0,,0,0,29.2,14.9,49.8,1016.1,38,7,251.3,21.7,9,,2016-11-28T06:24:39,2016-11-28T17:50:36,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,29/11/2016,29,12.5,21.8,27.4,12.5,21.5,9.2,49.3,0,0,0,,0,0,27.7,11.2,63.4,1016.8,26.1,6.8,232.6,20.2,9,,2016-11-29T06:25:11,2016-11-29T17:50:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,30/11/2016,28.9,12.5,21,27.5,12.5,20.8,10,54.8,0,0,0,,0,0,32.4,18.4,41.1,1017.1,31.9,6.7,208.2,18,8,,2016-11-30T06:25:43,2016-11-30T17:50:58,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,01/12/2016,26.1,14.5,20.7,26.1,14.5,20.7,13.2,64.5,4.16,100,8.33,rain,0,0,49.7,14.9,34.6,1015.6,49.4,6.6,175.3,15.1,7,,2016-12-01T06:26:15,2016-12-01T17:51:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,02/12/2016,26.2,18,20.4,26.2,18,20.4,18.4,88.7,2.401,100,12.5,rain,0,0,39.2,18.3,59.2,1015.4,90.9,4.7,117.8,10.2,5,,2016-12-02T06:26:48,2016-12-02T17:51:25,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,03/12/2016,24,19,20.9,24,19,20.9,18.9,88.8,1.7,100,41.67,rain,0,0,43.9,18.2,92.3,1017.2,79.7,5.8,126.2,10.9,5,,2016-12-03T06:27:20,2016-12-03T17:51:40,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,04/12/2016,27.9,19,22.6,28.3,19,22.7,18,77.8,0.008,100,4.17,rain,0,0,33.5,14.7,93.2,1018.6,63.9,6.4,170.8,14.8,7,,2016-12-04T06:27:53,2016-12-04T17:51:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,05/12/2016,27.9,19,23.3,28.5,19,23.4,17.6,72.4,0.3,100,12.5,rain,0,0,32.4,18.1,72.4,1017.4,44.2,8.1,188.2,16.4,7,,2016-12-05T06:28:26,2016-12-05T17:52:12,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,06/12/2016,27.1,18,21.9,27,18,21.9,15.2,69.1,0,0,0,,0,0,32,14.8,64.7,1016.5,53.9,6,221.6,19.1,8,,2016-12-06T06:28:59,2016-12-06T17:52:30,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,07/12/2016,26.9,14.5,21.2,26.9,14.5,21.2,14.2,67.3,0,0,0,,0,0,33.8,18.2,90,1016.5,37.7,7.1,232.6,20.1,8,,2016-12-07T06:29:32,2016-12-07T17:52:49,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,08/12/2016,27.9,17,22.2,27.8,17,22.2,15.5,68.9,0,0,0,,0,0,25.9,14.6,38.3,1016.4,37.6,6.9,180.4,15.6,8,,2016-12-08T06:30:05,2016-12-08T17:53:09,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,09/12/2016,29.3,15,22.4,28,15,22.2,10.4,50.7,0,0,0,,0,0,28.1,14.6,329.9,1014.8,31.1,7.7,245.3,21.2,9,,2016-12-09T06:30:38,2016-12-09T17:53:29,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,10/12/2016,26.9,12.5,20.1,26.2,12.5,20.1,6.6,45.1,0,0,0,,0,0,32.4,14.8,343,1014.2,29.5,7.3,242.2,21,8,,2016-12-10T06:31:11,2016-12-10T17:53:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,11/12/2016,27.9,12,20.6,27.1,12,20.5,8.1,47.6,0,0,0,,0,0,27.4,12.9,331,1013.2,28,7.5,240.8,20.6,9,,2016-12-11T06:31:44,2016-12-11T17:54:13,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,12/12/2016,24.9,18,21.1,24.9,18,21.1,13,62.4,18.561,100,8.33,rain,0,0,42.8,18.5,313.8,1011.7,80.6,5.4,147.8,12.8,6,,2016-12-12T06:32:17,2016-12-12T17:54:36,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,13/12/2016,19.1,18,18.7,19.1,18,18.7,18,95.6,35.602,100,12.5,rain,0,0,56.2,27.7,61.3,1010.5,99.9,3.1,22.7,1.9,1,,2016-12-13T06:32:50,2016-12-13T17:55:00,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,14/12/2016,25.8,19,21.1,25.8,19,21.1,19,88.5,1.5,100,25,rain,0,0,36,14.9,94,1015,92.8,4.7,133.6,11.4,6,,2016-12-14T06:33:22,2016-12-14T17:55:25,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,15/12/2016,26.9,18,21.7,27.2,18,21.7,16.2,73.2,0,0,0,,0,0,30.2,15,88.1,1016.5,38,7.4,208.1,18,8,,2016-12-15T06:33:55,2016-12-15T17:55:51,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,16/12/2016,25.9,18,20.9,25.9,18,20.9,17.6,82.5,0.292,100,4.17,rain,0,0,33.5,16.5,77,1017.8,49.8,6.5,167.4,14.5,7,,2016-12-16T06:34:27,2016-12-16T17:56:17,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,17/12/2016,27.4,17,21.8,27.8,17,21.9,15.9,72.1,0,0,0,,0,0,32,16.4,78.5,1018.1,35,6.9,194.6,16.9,8,,2016-12-17T06:34:58,2016-12-17T17:56:44,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,18/12/2016,28.8,16,21.7,28.1,16,21.7,14.1,66.1,0,0,0,,0,0,31.3,17.7,57.3,1017.8,23.2,6.9,232.9,20,8,,2016-12-18T06:35:30,2016-12-18T17:57:12,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/12/2016,28.9,14,21.6,27.9,14,21.4,13.1,63.8,0,0,0,,0,0,33.5,14.9,64.7,1017.6,9.5,6.9,243,21,9,,2016-12-19T06:36:01,2016-12-19T17:57:40,0.67,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/12/2016,27,13.5,20.9,27.6,13.5,20.9,15.1,72.7,0,0,0,,0,0,30.6,21.8,89.3,1017.3,30.6,7.1,241.9,20.8,9,,2016-12-20T06:36:31,2016-12-20T17:58:09,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/12/2016,29,17.5,22.6,28.6,17.5,22.5,15.7,68.8,0,0,0,,0,0,22,12.8,96.3,1018.1,29.7,6.7,238,20.6,9,,2016-12-21T06:37:01,2016-12-21T17:58:39,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/12/2016,29.9,15,22.5,28.2,15,22.2,10.8,54.8,0,0,0,,0,0,26.3,11.3,30,1017.5,11.9,7.1,249.3,21.4,9,,2016-12-22T06:37:31,2016-12-22T17:59:09,0.77,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/12/2016,29.3,12,21.2,27.8,12,20.9,8.3,50.5,0,0,0,,0,0,25.9,11.3,39.2,1015.8,3.6,6.4,250.7,21.6,9,,2016-12-23T06:38:00,2016-12-23T17:59:39,0.8,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/12/2016,28.9,11,20.8,27.4,11,20.4,7.7,50.6,0,0,0,,0,0,25.9,11.3,58.9,1014.5,17.8,7.1,250.4,21.5,9,,2016-12-24T06:38:29,2016-12-24T18:00:10,0.84,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/12/2016,27.6,11,19.5,27.2,11,19.4,12.6,68.1,0,0,0,,0,0,20.5,12.4,97.7,1015.7,19.3,4.5,246.7,21.2,9,,2016-12-25T06:38:57,2016-12-25T18:00:42,0.87,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/12/2016,29,12.5,21.3,27.4,12.5,21,10,56.2,0,0,0,,0,0,31.3,13,48.3,1015.9,0.1,5.8,249.9,21.6,9,,2016-12-26T06:39:25,2016-12-26T18:01:14,0.9,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/12/2016,29,11.5,21.1,27.5,11.5,20.8,8.6,50.3,0,0,0,,0,0,37.8,16.3,71.1,1016.1,0,6.5,252.3,21.9,9,,2016-12-27T06:39:52,2016-12-27T18:01:46,0.93,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,28/12/2016,27.7,13,20.9,27.7,13,20.9,13.4,64.2,0,0,0,,0,0,33.8,18.3,92.5,1016.6,11.3,7.5,243.8,20.9,9,,2016-12-28T06:40:18,2016-12-28T18:02:19,0.97,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,29/12/2016,27,14,20.2,26.4,14,20.2,12.1,64.6,0,0,0,,0,0,30.6,15.9,88.1,1017,5.3,5.7,251.7,21.7,9,,2016-12-29T06:40:43,2016-12-29T18:02:51,0,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,30/12/2016,26,13.5,19.7,26,13.5,19.7,13,69.4,0,0,0,,0,0,32.4,18,90.1,1017.8,10.7,5.4,250.9,21.6,9,,2016-12-30T06:41:08,2016-12-30T18:03:25,0.03,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,31/12/2016,26,12.5,19.7,26,12.5,19.7,11.9,65.2,0,0,0,,0,0,33.1,14.7,88.2,1016.9,9.3,5.4,252.9,21.9,9,,2016-12-31T06:41:32,2016-12-31T18:03:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,01/01/2017,26.3,11.5,19.6,26.3,11.5,19.6,12.8,68.9,0,0,0,,0,0,28.8,18.1,108.7,1017,26,6.2,246.9,21.4,9,,2017-01-01T06:41:55,2017-01-01T18:04:31,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,02/01/2017,27,15.5,21.7,26.9,15.5,21.6,13.9,65.2,0,0,0,,0,0,24.5,9.4,69,1017.5,41.2,7.2,227.6,19.7,8,,2017-01-02T06:42:17,2017-01-02T18:05:04,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,03/01/2017,28.9,14,21.6,27.7,14,21.4,11.1,56.8,0,0,0,,0,0,30.2,14.7,61.2,1017.2,5.5,7.6,248,21.5,9,,2017-01-03T06:42:39,2017-01-03T18:05:38,0.18,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,04/01/2017,28,14,21.2,27.2,14,21.1,11.9,59.5,0,0,0,,0,0,25.6,14.5,75.2,1016.7,17.2,6.6,245.5,21.3,9,,2017-01-04T06:43:00,2017-01-04T18:06:12,0.21,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,05/01/2017,27.9,13.5,21,27.3,13.5,20.9,12.6,63.7,0,0,0,,0,0,29.5,14.2,64.9,1016.1,15.9,6.8,249.3,21.4,9,,2017-01-05T06:43:20,2017-01-05T18:06:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,06/01/2017,28,13,20.7,27,13,20.6,11.9,62.9,0,0,0,,0,0,23,14.5,70.7,1015.6,21.2,6.1,249.7,21.6,9,,2017-01-06T06:43:39,2017-01-06T18:07:20,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,07/01/2017,27.9,13.5,20.4,27.4,13.5,20.4,13.6,68.4,0,0,0,,0,0,24.1,9.3,96.9,1014.6,18.7,5.1,245.4,21.2,9,,2017-01-07T06:43:57,2017-01-07T18:07:54,0.32,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,08/01/2017,27,15,20.5,26.7,15,20.5,13.6,68.7,0,0,0,,0,0,29.5,17.9,97.7,1014,27.6,5,249.1,21.5,9,,2017-01-08T06:44:14,2017-01-08T18:08:28,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,09/01/2017,26.8,14.5,20.5,26.7,14.5,20.5,12,62.8,0,0,0,,0,0,27.4,11.1,105.6,1014.6,19.8,6.9,246.8,21.3,9,,2017-01-09T06:44:30,2017-01-09T18:09:02,0.39,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,10/01/2017,27.9,13.5,21.3,27.2,13.5,21.2,12.6,61.2,0,0,0,,0,0,23,9.2,107.8,1014.9,32.4,5.9,212.8,18.3,9,,2017-01-10T06:44:45,2017-01-10T18:09:36,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,11/01/2017,27.6,16,21.8,27.4,16,21.8,13.6,62.4,0,0,0,,0,0,25.2,11.1,145.6,1015.2,34.1,5.9,196.3,16.9,8,,2017-01-11T06:45:00,2017-01-11T18:10:10,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,12/01/2017,27.2,15.5,21.4,27.2,15.5,21.4,13.8,64.9,0,0,0,,0,0,26.3,14.5,108.7,1014.6,45.1,6.2,180,15.4,7,,2017-01-12T06:45:13,2017-01-12T18:10:43,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,13/01/2017,27.2,17,21.1,27.4,17,21.1,15,70.9,0,0,0,,0,0,29.5,14.7,105.7,1014.9,48.2,5.6,189.8,16.3,8,,2017-01-13T06:45:25,2017-01-13T18:11:17,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,14/01/2017,25,17,20.6,25,17,20.6,13.1,64.2,0,0,0,,0,0,31.7,18.4,105.2,1016.3,31.9,6.1,182.6,15.9,7,,2017-01-14T06:45:36,2017-01-14T18:11:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,15/01/2017,26.9,14.9,20.2,26.7,14.9,20.1,12.8,66.3,0,0,0,,0,0,34.9,18,93,1018.1,26.9,6.8,237.6,20.6,9,,2017-01-15T06:45:47,2017-01-15T18:12:23,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,16/01/2017,27,15.5,20.6,26.6,15.5,20.6,12.3,63.8,0,0,0,,0,0,44.6,13,82.9,1018.1,29.2,6.5,251.7,21.7,9,,2017-01-16T06:45:56,2017-01-16T18:12:55,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,17/01/2017,27.6,13.5,20.3,26.6,13.5,20.2,9.8,57.9,0,0,0,,0,0,32.8,14.9,79.3,1017.7,8.8,6.4,258.6,22.3,9,,2017-01-17T06:46:04,2017-01-17T18:13:28,0.65,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,18/01/2017,26.9,12,19.4,26.6,12,19.4,11.4,63.3,0,0,0,,0,0,35.6,18.4,84,1018.4,16.4,6.5,266.7,22.8,9,,2017-01-18T06:46:11,2017-01-18T18:14:00,0.69,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,19/01/2017,26,13,19.7,26,13,19.7,13.2,69.6,0,0,0,,0,0,40.7,23.9,91.2,1018.5,38,6.8,242.4,20.9,9,,2017-01-19T06:46:17,2017-01-19T18:14:31,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,20/01/2017,27,14,21,27.4,14,21,14.9,70.9,0,0,0,,0,0,36.4,18.5,81.7,1018.2,28.1,5.9,229,19.9,9,,2017-01-20T06:46:21,2017-01-20T18:15:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,21/01/2017,25,18.4,21.7,25,18.4,21.7,16.4,72.6,0.2,100,4.17,rain,0,0,45.7,22.4,79.1,1018.8,60.1,5.6,139.1,12,6,,2017-01-21T06:46:25,2017-01-21T18:15:33,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,22/01/2017,29.9,16,22.4,28.6,16,22.1,10.5,50.7,0,0,0,,0,0,40.3,23.9,84.1,1020.1,22.8,7.8,221.9,19.2,8,,2017-01-22T06:46:28,2017-01-22T18:16:04,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,23/01/2017,27.9,13.5,21.3,27.4,13.5,21.2,10.9,55.2,0,0,0,,0,0,42.8,25,74.1,1020,21.2,7.4,250.5,21.7,9,,2017-01-23T06:46:29,2017-01-23T18:16:34,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,24/01/2017,29.1,14,21.7,28.1,14,21.6,12.5,60.2,0,0,0,,0,0,42.8,20.6,76.5,1018.8,6.4,7.1,257.6,22.1,9,,2017-01-24T06:46:29,2017-01-24T18:17:03,0.88,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,25/01/2017,28.7,15,21.6,27.7,15,21.5,12.7,61.9,0,0,0,,0,0,39.2,22.5,88.5,1018.9,37.1,6.8,211,18.2,8,,2017-01-25T06:46:29,2017-01-25T18:17:32,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,26/01/2017,25,17.9,21.2,25,17.9,21.2,17.1,78.2,0.108,100,8.33,rain,0,0,31.3,18,95.6,1018.5,62.8,4.8,124.6,10.7,6,,2017-01-26T06:46:27,2017-01-26T18:18:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,27/01/2017,24.1,20,21.8,24.1,20,21.8,19.1,85.4,5.8,100,29.17,rain,0,0,27.4,18.1,90.8,1017.2,63,6.1,105.8,9.3,4,,2017-01-27T06:46:24,2017-01-27T18:18:29,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
